scenario,group,seed,pop,trait,n_gwas,rg,frac_shared_causal,n_pop,n_trait,rho_pheno,h2,method,phi_mode,phi,corr,time_s
h2_0.1,h2_sweep,2,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.7617918529730636,49.2
h2_0.1,h2_sweep,2,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.625230693379495,70.6
h2_0.1,h2_sweep,2,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.4171398084458823,49.2
h2_0.1,h2_sweep,20,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.8892658043134435,73.7
h2_0.1,h2_sweep,20,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.8134510839098151,49.6
h2_0.1,h2_sweep,20,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.5924886947772138,73.7
h2_0.1,h2_sweep,20,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.5604749404176224,49.6
h2_0.1,h2_sweep,20,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.8668490523622976,73.7
h2_0.1,h2_sweep,20,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.7986028800172033,49.6
h2_0.1,h2_sweep,20,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.6518673117034823,73.7
h2_0.1,h2_sweep,20,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.5779209851954134,49.6
h2_0.1,h2_sweep,20,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.8854932377007569,71.9
h2_0.1,h2_sweep,20,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.7972987031654104,49.6
h2_0.1,h2_sweep,20,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.632697300019396,71.9
h2_0.1,h2_sweep,20,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.5177323588834928,49.6
h2_0.1,h2_sweep,20,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.8624872939530026,71.9
h2_0.1,h2_sweep,20,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.7535896993757818,49.6
h2_0.1,h2_sweep,20,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.6844615934971332,71.9
h2_0.1,h2_sweep,20,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.5054330141377449,49.6
h2_0.1,h2_sweep,21,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.8668949717054552,73.9
h2_0.1,h2_sweep,21,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.790382010006118,49.8
h2_0.1,h2_sweep,21,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.6068625200259574,73.9
h2_0.1,h2_sweep,21,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.4730612839516916,49.8
h2_0.1,h2_sweep,21,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.8669284594063414,73.9
h2_0.1,h2_sweep,21,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.7788253196357826,49.8
h2_0.1,h2_sweep,21,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.6112561239368306,73.9
h2_0.1,h2_sweep,21,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.448245686463656,49.8
h2_0.1,h2_sweep,21,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.8542796977193069,72.1
h2_0.1,h2_sweep,21,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.7872924686574797,49.8
h2_0.1,h2_sweep,21,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.6238320848346586,72.1
h2_0.1,h2_sweep,21,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.48763336632853893,49.8
h2_0.1,h2_sweep,21,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.86322816645057,72.1
h2_0.1,h2_sweep,21,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.7777437205956425,49.8
h2_0.1,h2_sweep,21,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.637817521327797,72.1
h2_0.1,h2_sweep,21,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.45077693075590025,49.8
h2_0.1,h2_sweep,22,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.8706344218846757,75.3
h2_0.1,h2_sweep,22,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.7923844635259094,49.7
h2_0.1,h2_sweep,22,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.5783117825231948,75.3
h2_0.1,h2_sweep,22,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.4815697989811416,49.7
h2_0.1,h2_sweep,22,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.866804426124633,75.3
h2_0.1,h2_sweep,22,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.764576605954254,49.7
h2_0.1,h2_sweep,22,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.5916640818834864,75.3
h2_0.1,h2_sweep,22,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.449085111367105,49.7
h2_0.1,h2_sweep,22,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.868115632494078,71.2
h2_0.1,h2_sweep,22,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.7718767309225912,49.3
h2_0.1,h2_sweep,22,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.6158963980778498,71.2
h2_0.1,h2_sweep,22,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.45092491863017914,49.3
h2_0.1,h2_sweep,22,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.8639557041858609,71.2
h2_0.1,h2_sweep,22,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.7637884556671188,49.3
h2_0.1,h2_sweep,22,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.6197739744904416,71.2
h2_0.1,h2_sweep,22,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.4595103411126489,49.3
h2_0.1,h2_sweep,23,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.8534220026038852,73.7
h2_0.1,h2_sweep,23,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.7769714893720293,49.6
h2_0.1,h2_sweep,23,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.6743875109796854,73.7
h2_0.1,h2_sweep,23,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.5169541487818241,49.6
h2_0.1,h2_sweep,23,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.851363184964997,73.7
h2_0.1,h2_sweep,23,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.7526719727790508,49.6
h2_0.1,h2_sweep,23,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.6369428931504092,73.7
h2_0.1,h2_sweep,23,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.5025128701101129,49.6
h2_0.1,h2_sweep,23,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.8571369205942602,71.6
h2_0.1,h2_sweep,23,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.7342811265244009,49.5
h2_0.1,h2_sweep,23,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.6932165592283509,71.6
h2_0.1,h2_sweep,23,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.5229751304706282,49.5
h2_0.1,h2_sweep,23,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.8536870754603781,71.6
h2_0.1,h2_sweep,23,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.7201990217437203,49.5
h2_0.1,h2_sweep,23,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.6464378381081533,71.6
h2_0.1,h2_sweep,23,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.5307653628526134,49.5
h2_0.1,h2_sweep,24,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.8599660146884374,73.1
h2_0.1,h2_sweep,24,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.7814998491476378,49.5
h2_0.1,h2_sweep,24,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.5578817979959992,73.1
h2_0.1,h2_sweep,24,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.473061051015255,49.5
h2_0.1,h2_sweep,24,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.8700187807956894,73.1
h2_0.1,h2_sweep,24,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.7900806619193119,49.5
h2_0.1,h2_sweep,24,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.5423405200872481,73.1
h2_0.1,h2_sweep,24,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.45579521496134556,49.5
h2_0.1,h2_sweep,24,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.858176847573343,70.6
h2_0.1,h2_sweep,24,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.7566108298553503,49.3
h2_0.1,h2_sweep,24,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.5902691110017032,70.6
h2_0.1,h2_sweep,24,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.4547599280946122,49.3
h2_0.1,h2_sweep,24,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.8722605018467438,70.6
h2_0.1,h2_sweep,24,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.7686548751847747,49.3
h2_0.1,h2_sweep,24,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.6029148471721864,70.6
h2_0.1,h2_sweep,24,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.4581539261700288,49.3
h2_0.1,h2_sweep,25,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.8655422980025462,73.2
h2_0.1,h2_sweep,25,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.7944804848207074,50.2
h2_0.1,h2_sweep,25,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.6257500853755198,73.2
h2_0.1,h2_sweep,25,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.42230193141005556,50.2
h2_0.1,h2_sweep,25,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.8581801758984219,73.2
h2_0.1,h2_sweep,25,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.7722570500067032,50.2
h2_0.1,h2_sweep,25,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.5817572102124545,73.2
h2_0.1,h2_sweep,25,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.472088083648321,50.2
h2_0.1,h2_sweep,25,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.8594602793097078,72.1
h2_0.1,h2_sweep,25,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.7822426970077117,50.4
h2_0.1,h2_sweep,25,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.627478960304086,72.1
h2_0.1,h2_sweep,25,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.43071878574129,50.4
h2_0.1,h2_sweep,25,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.8552758715033683,72.1
h2_0.1,h2_sweep,25,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.7718159808925344,50.4
h2_0.1,h2_sweep,25,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.6194142070737894,72.1
h2_0.1,h2_sweep,25,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.4126769402722007,50.4
h2_0.1,h2_sweep,26,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.8378028305771218,73.4
h2_0.1,h2_sweep,26,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.7487756820886,49.3
h2_0.1,h2_sweep,26,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.6011841990772444,73.4
h2_0.1,h2_sweep,26,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.42237628094931995,49.3
h2_0.1,h2_sweep,26,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.8529049241109523,73.4
h2_0.1,h2_sweep,26,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.7672741831399106,49.3
h2_0.1,h2_sweep,26,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.5358456614808699,73.4
h2_0.1,h2_sweep,26,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.398462695045204,49.3
h2_0.1,h2_sweep,26,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.8422250970229443,70.7
h2_0.1,h2_sweep,26,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.7328716794405952,49.2
h2_0.1,h2_sweep,26,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.6164791685183202,70.7
h2_0.1,h2_sweep,26,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.4260290108442195,49.2
h2_0.1,h2_sweep,26,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.8571601364875381,70.7
h2_0.1,h2_sweep,26,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.755638049503381,49.2
h2_0.1,h2_sweep,26,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.5813241326900429,70.7
h2_0.1,h2_sweep,26,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.41103243204028544,49.2
h2_0.1,h2_sweep,27,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.8634825416568696,73.0
h2_0.1,h2_sweep,27,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.8005531922297636,49.4
h2_0.1,h2_sweep,27,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.6037247881156053,73.0
h2_0.1,h2_sweep,27,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.5147967338335421,49.4
h2_0.1,h2_sweep,27,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.8744559055928753,73.0
h2_0.1,h2_sweep,27,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.8014504223482064,49.4
h2_0.1,h2_sweep,27,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.6330527363859393,73.0
h2_0.1,h2_sweep,27,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.5514760942146166,49.4
h2_0.1,h2_sweep,27,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.858731754233881,70.3
h2_0.1,h2_sweep,27,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.7660473415044184,49.3
h2_0.1,h2_sweep,27,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.6328526562423146,70.3
h2_0.1,h2_sweep,27,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.521589054951838,49.3
h2_0.1,h2_sweep,27,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.8692692597859347,70.3
h2_0.1,h2_sweep,27,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.7733467597987853,49.3
h2_0.1,h2_sweep,27,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.6679869069858418,70.3
h2_0.1,h2_sweep,27,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.5323578764861083,49.3
h2_0.1,h2_sweep,28,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.8580607883753865,73.8
h2_0.1,h2_sweep,28,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.7594532540720856,50.1
h2_0.1,h2_sweep,28,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.5993355178267866,73.8
h2_0.1,h2_sweep,28,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.4180900768386177,50.1
h2_0.1,h2_sweep,28,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.8716444181569839,73.8
h2_0.1,h2_sweep,28,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.7882067231650699,50.1
h2_0.1,h2_sweep,28,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.6066141587753355,73.8
h2_0.1,h2_sweep,28,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.43919566983542824,50.1
h2_0.1,h2_sweep,28,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.8590175115902478,71.3
h2_0.1,h2_sweep,28,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.7654580913420231,49.5
h2_0.1,h2_sweep,28,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.6289146901770901,71.3
h2_0.1,h2_sweep,28,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.466449810919917,49.5
h2_0.1,h2_sweep,28,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.8634459847959116,71.3
h2_0.1,h2_sweep,28,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.7983470120751969,49.5
h2_0.1,h2_sweep,28,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.6089719740048227,71.3
h2_0.1,h2_sweep,28,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.5269950864811055,49.5
h2_0.1,h2_sweep,29,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.8417854930142467,74.4
h2_0.1,h2_sweep,29,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.7520390951864101,50.0
h2_0.1,h2_sweep,29,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.6322517401143127,74.4
h2_0.1,h2_sweep,29,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.4467508023773804,50.0
h2_0.1,h2_sweep,29,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.8328563815114479,74.4
h2_0.1,h2_sweep,29,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.7195944159791801,50.0
h2_0.1,h2_sweep,29,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.6005889520445351,74.4
h2_0.1,h2_sweep,29,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.4475322655998848,50.0
h2_0.1,h2_sweep,29,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.8378362167875628,71.3
h2_0.1,h2_sweep,29,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.7281144019435138,49.5
h2_0.1,h2_sweep,29,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.6453283183425884,71.3
h2_0.1,h2_sweep,29,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.44453550708152184,49.5
h2_0.1,h2_sweep,29,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.8239611748494564,71.3
h2_0.1,h2_sweep,29,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.69052339454795,49.5
h2_0.1,h2_sweep,29,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.6071593372271077,71.3
h2_0.1,h2_sweep,29,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.43047740262964274,49.5
h2_0.1,h2_sweep,3,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.8581676856469603,73.8
h2_0.1,h2_sweep,3,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.749430869066742,49.9
h2_0.1,h2_sweep,3,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.6125858755355372,73.8
h2_0.1,h2_sweep,3,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.5350335428184769,49.9
h2_0.1,h2_sweep,3,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.8745763205901801,73.8
h2_0.1,h2_sweep,3,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.7786656011958997,49.9
h2_0.1,h2_sweep,3,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.6235629026984798,73.8
h2_0.1,h2_sweep,3,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.5614031352178513,49.9
h2_0.1,h2_sweep,3,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.8534945826063858,71.4
h2_0.1,h2_sweep,3,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.7250766262025278,49.6
h2_0.1,h2_sweep,3,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.6513576910275864,71.4
h2_0.1,h2_sweep,3,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.4938087590872765,49.6
h2_0.1,h2_sweep,3,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.8686431403096239,71.4
h2_0.1,h2_sweep,3,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.7609752752924526,49.6
h2_0.1,h2_sweep,3,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.6317869196381664,71.4
h2_0.1,h2_sweep,3,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.51821214797967,49.6
h2_0.1,h2_sweep,30,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.8756706622196763,75.3
h2_0.1,h2_sweep,30,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.8103885675184745,50.7
h2_0.1,h2_sweep,30,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.6364523597283638,75.3
h2_0.1,h2_sweep,30,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.4926516492173306,50.7
h2_0.1,h2_sweep,30,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.8766252274110071,75.3
h2_0.1,h2_sweep,30,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.8256223762623901,50.7
h2_0.1,h2_sweep,30,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,auto,auto,0.6405619750649638,75.3
h2_0.1,h2_sweep,30,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,auto,auto,0.49958550385627526,50.7
h2_0.1,h2_sweep,30,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.8773382575614489,73.2
h2_0.1,h2_sweep,30,EUR,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.7974306403868505,50.1
h2_0.1,h2_sweep,30,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.6352914388700293,73.2
h2_0.1,h2_sweep,30,EUR,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.545008919292539,50.1
h2_0.1,h2_sweep,30,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.8752267251244301,73.2
h2_0.1,h2_sweep,30,EAS,0,20000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.7893633862490415,50.1
h2_0.1,h2_sweep,30,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx,fixed,0.01,0.628397806060881,73.2
h2_0.1,h2_sweep,30,EAS,1,5000,0.6,1.0,2,2,0.0,0.1,prscsx_mt,fixed,0.01,0.5078713414769854,50.1
