scenario,group,rg,frac_shared_causal,pop,trait,phi_mode,seed,corr_prscsx,corr_prscsx_mt,delta
power_1to1,power_asym,0.6,1.0,EAS,0,fixed,18,0.9145243186931556,0.9255146193890026,0.010990300695846944
power_1to1,power_asym,0.6,1.0,EAS,0,fixed,19,0.9205819712811766,0.9390519653750571,0.018469994093880504
power_1to1,power_asym,0.6,1.0,EAS,0,fixed,2,0.9292898573112158,0.9485728947401914,0.019283037428975525
power_1to1,power_asym,0.6,1.0,EAS,0,fixed,20,0.9207795562589659,0.9431150088161516,0.02233545255718572
power_1to1,power_asym,0.6,1.0,EAS,0,fixed,21,0.9187158578882526,0.9359534542172108,0.01723759632895816
power_1to1,power_asym,0.6,1.0,EAS,0,fixed,22,0.9243756138428324,0.9369533837191409,0.012577769876308542
power_1to1,power_asym,0.6,1.0,EAS,0,fixed,23,0.9264517574642256,0.940375409433442,0.01392365196921641
power_1to1,power_asym,0.6,1.0,EAS,0,fixed,24,0.9198456670819233,0.9334647760791341,0.01361910899721086
power_1to1,power_asym,0.6,1.0,EAS,0,fixed,25,0.9150559138254433,0.9349353305097862,0.0198794166843429
power_1to1,power_asym,0.6,1.0,EAS,0,fixed,26,0.9149855808547634,0.928518612955997,0.013533032101233577
power_1to1,power_asym,0.6,1.0,EAS,0,fixed,27,0.9170103699479609,0.9373449085172972,0.020334538569336313
power_1to1,power_asym,0.6,1.0,EAS,0,fixed,28,0.9250079125887462,0.9450530738241246,0.020045161235378472
power_1to1,power_asym,0.6,1.0,EAS,0,fixed,29,0.9228892742177387,0.9408753057595193,0.01798603154178058
power_1to1,power_asym,0.6,1.0,EAS,0,fixed,3,0.923907643906729,0.9448339770492148,0.02092633314248582
power_1to1,power_asym,0.6,1.0,EAS,0,fixed,30,0.9180329229704643,0.936388543381728,0.018355620411263596
power_1to1,power_asym,0.6,1.0,EAS,0,fixed,4,0.926360805415775,0.9359930379072852,0.009632232491510129
power_1to1,power_asym,0.6,1.0,EAS,0,fixed,5,0.9252351525988713,0.9490556378022786,0.023820485203407293
power_1to1,power_asym,0.6,1.0,EAS,0,fixed,6,0.9239628687819819,0.9358551737708736,0.011892304988891711
power_1to1,power_asym,0.6,1.0,EAS,0,fixed,7,0.9312154309312322,0.9443025773106473,0.013087146379415104
power_1to1,power_asym,0.6,1.0,EAS,0,fixed,8,0.9248223893173619,0.9424165566159526,0.017594167298590646
power_1to1,power_asym,0.6,1.0,EAS,0,fixed,9,0.9259508230776304,0.941923427259639,0.01597260418200852
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,1,0.9116807073270826,0.9222618267742199,0.010581119447137244
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,10,0.9232893634999141,0.9408163343199895,0.01752697082007537
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,11,0.9197997739166838,0.936480781916473,0.01668100799978922
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,12,0.922339368961436,0.9407156349273358,0.018376265965899807
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,13,0.9126491846086856,0.9300553165895221,0.017406131980836514
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,14,0.9236908592681928,0.9409245452984176,0.017233686030224793
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,15,0.9082079905001426,0.9217868415087133,0.013578851008570703
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,16,0.9238671431180941,0.9470864229727203,0.02321927985462613
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,17,0.9338580715760736,0.951797149944394,0.017939078368320427
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,18,0.9127225893132125,0.9285477794358291,0.015825190122616628
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,19,0.9215941618609168,0.9473230951457823,0.025728933284865474
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,2,0.9280622784685306,0.9437699651188981,0.01570768665036748
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,20,0.9172696612054099,0.9291776248492388,0.011907963643828956
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,21,0.9230539025521065,0.9393319504339581,0.01627804788185161
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,22,0.9249078974371425,0.936926935923748,0.01201903848660546
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,23,0.9177293113906538,0.9428357923347056,0.025106480944051768
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,24,0.9128270785058155,0.9307207135094917,0.017893635003676245
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,25,0.9261562107297718,0.9464167534358479,0.020260542706076023
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,26,0.9078902366432984,0.9248460431863712,0.016955806543072827
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,27,0.9232590467587292,0.9415145209640855,0.018255474205356337
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,28,0.9237119168342197,0.943400465120039,0.01968854828581923
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,29,0.9170817651760862,0.9286661273159941,0.011584362139907878
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,3,0.9149612839001329,0.9323823454322997,0.017421061532166826
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,30,0.9184447143886878,0.9367863011905753,0.018341586801887466
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,4,0.922611261661159,0.9334274411595064,0.010816179498347345
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,5,0.9319432480499753,0.9457454970244267,0.01380224897445137
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,6,0.9207669545923494,0.9404584236750683,0.019691469082718904
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,7,0.9277506892981764,0.9441052247592601,0.016354535461083675
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,8,0.9308947977939666,0.948703378003982,0.017808580210015412
power_1to1,power_asym,0.6,1.0,EAS,1,fixed,9,0.9233175948691436,0.9410911194442471,0.017773524575103505
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,1,0.9163482009893956,0.9369930670248331,0.02064486603543747
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,10,0.9182143123644152,0.9311894200196132,0.012975107655198048
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,11,0.9236282330709085,0.929194408479184,0.005566175408275531
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,12,0.9225170473503496,0.9338453684358202,0.01132832108547066
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,13,0.9152509436097598,0.9341880365418873,0.01893709293212753
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,14,0.9155253692417437,0.9313407075514554,0.015815338309711713
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,15,0.922268861974713,0.9422398426014814,0.019970980626768386
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,16,0.922052068823277,0.9413060516489525,0.019253982825675586
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,17,0.9244899307763437,0.9439871629495972,0.019497232173253498
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,18,0.9179710857108593,0.9312443336347354,0.013273247923876075
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,19,0.9174335068778314,0.9391065302111414,0.021673023333310004
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,2,0.9290352815264178,0.9430400014390529,0.014004719912635077
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,20,0.932856065220829,0.9529117810196245,0.020055715798795504
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,21,0.9142495287283834,0.933045802676176,0.018796273947792597
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,22,0.9258146712387809,0.9385833033496239,0.012768632110843003
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,23,0.9241131270330616,0.940144809814244,0.016031682781182388
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,24,0.919159875682085,0.9391854664294327,0.020025590747347666
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,25,0.9138087336214119,0.9292830717329914,0.0154743381115795
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,26,0.9125080093314009,0.9289710698718964,0.01646306054049551
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,27,0.9208804927418617,0.9424972659038131,0.02161677316195143
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,28,0.9262577845876614,0.9400144992100474,0.013756714622386035
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,29,0.9185779825401528,0.9370837485717766,0.018505766031623794
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,3,0.9288908410456166,0.9485516734461329,0.019660832400516304
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,30,0.9162469454099098,0.9335878781923685,0.01734093278245874
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,4,0.9251487645080122,0.9369806236267699,0.011831859118757726
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,5,0.9272823736593614,0.9451274610407043,0.01784508738134294
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,6,0.9197827824669318,0.9316487813730602,0.011865998906128383
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,7,0.9285347016369578,0.9435583543580938,0.015023652721135927
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,8,0.9285807905212516,0.9459062298115087,0.017325439290257094
power_1to1,power_asym,0.6,1.0,EUR,0,fixed,9,0.926749452682944,0.9469937913269929,0.020244338644048954
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,1,0.9177076413542182,0.9334009492819638,0.015693307927745592
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,10,0.9179983414283744,0.9334885354258373,0.015490193997462876
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,11,0.9212985197892211,0.9342383481831404,0.012939828393919384
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,12,0.9131753429566887,0.9317849076788655,0.018609564722176786
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,13,0.9103072210831179,0.9287093881052513,0.018402167022133376
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,14,0.9220773692393519,0.9380769172988348,0.015999548059482893
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,15,0.9144448723993021,0.925937234503722,0.011492362104419951
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,16,0.9241362911267652,0.946736805005955,0.02260051387918982
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,17,0.9294827796083951,0.9453251693588556,0.015842389750460484
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,18,0.9230286193606203,0.9402714224368561,0.017242803076235824
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,19,0.9267334203434057,0.9431688610959997,0.016435440752594066
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,2,0.9276487825990323,0.9427312904842745,0.015082507885242236
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,20,0.915119656136389,0.9284900813652477,0.013370425228858673
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,21,0.9232760216727933,0.9380540264571721,0.01477800478437874
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,22,0.9231275376726495,0.9363380983705775,0.01321056069792792
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,23,0.9372251071005351,0.9554699538556986,0.01824484675516347
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,24,0.9113508238064107,0.9300036046013024,0.018652780794891632
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,25,0.9201986250457511,0.9384657858466044,0.018267160800853333
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,26,0.9136640816282235,0.9283681698526413,0.01470408822441771
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,27,0.9204359396750412,0.9373930249323876,0.016957085257346405
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,28,0.9270044320896017,0.9437307859040363,0.016726353814434547
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,29,0.929220027923975,0.9404035805369335,0.011183552612958558
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,3,0.9219952323326864,0.9405947309000936,0.01859949856740717
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,30,0.920479352274648,0.9349240733879132,0.014444721113265113
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,4,0.9287954746101649,0.9413207976066448,0.012525322996479904
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,5,0.9255211009139195,0.9360006649764515,0.010479564062532032
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,6,0.9238416277641859,0.942929099183892,0.019087471419706126
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,7,0.9175397727415076,0.9343489360971613,0.016809163355653745
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,8,0.9274890144973107,0.9489019543033452,0.021412939806034537
power_1to1,power_asym,0.6,1.0,EUR,1,fixed,9,0.9165085077324987,0.9330199062805312,0.01651139854803252
power_2to1,power_asym,0.6,1.0,EAS,0,auto,1,0.914642563586539,0.9378178917690609,0.023175328182521993
power_2to1,power_asym,0.6,1.0,EAS,0,auto,10,0.9016296672272792,0.9341018478148545,0.03247218058757528
power_2to1,power_asym,0.6,1.0,EAS,0,auto,11,0.9131387610996053,0.9417027961069321,0.028564035007326738
power_2to1,power_asym,0.6,1.0,EAS,0,auto,12,0.9094470790158569,0.9335682638541164,0.024121184838259535
power_2to1,power_asym,0.6,1.0,EAS,0,auto,13,0.9006747947261372,0.9212669982883135,0.02059220356217628
power_2to1,power_asym,0.6,1.0,EAS,0,auto,14,0.900345322522477,0.9291927517716151,0.02884742924913808
power_2to1,power_asym,0.6,1.0,EAS,0,auto,15,0.9118260582045408,0.943359955673919,0.03153389746937818
power_2to1,power_asym,0.6,1.0,EAS,0,auto,16,0.9159668378894203,0.9390108770821332,0.023044039192712806
power_2to1,power_asym,0.6,1.0,EAS,0,auto,17,0.9103956860087279,0.941574023403357,0.031178337394629163
power_2to1,power_asym,0.6,1.0,EAS,0,auto,18,0.9043442081206241,0.9262909637178761,0.02194675559725201
power_2to1,power_asym,0.6,1.0,EAS,0,auto,19,0.910565195194303,0.9383562043549577,0.02779100916065469
power_2to1,power_asym,0.6,1.0,EAS,0,auto,2,0.918543271889794,0.9495618437950077,0.031018571905213732
power_2to1,power_asym,0.6,1.0,EAS,0,auto,20,0.9071373206653874,0.9408935025335577,0.03375618186817031
power_2to1,power_asym,0.6,1.0,EAS,0,auto,21,0.9099830252131028,0.9334659589771382,0.02348293376403543
power_2to1,power_asym,0.6,1.0,EAS,0,auto,22,0.9162609640958586,0.9362122511041492,0.01995128700829063
power_2to1,power_asym,0.6,1.0,EAS,0,auto,23,0.9125805130913143,0.9391271575739214,0.02654664448260713
power_2to1,power_asym,0.6,1.0,EAS,0,auto,24,0.9095811687016198,0.9285660861068025,0.01898491740518271
power_2to1,power_asym,0.6,1.0,EAS,0,auto,25,0.9046761941805322,0.9306446726233678,0.025968478442835563
power_2to1,power_asym,0.6,1.0,EAS,0,auto,26,0.9064925631219669,0.93037871466705,0.023886151545083112
power_2to1,power_asym,0.6,1.0,EAS,0,auto,27,0.9054359196656117,0.9339614221229308,0.028525502457319107
power_2to1,power_asym,0.6,1.0,EAS,0,auto,28,0.9155893543832588,0.942351838686072,0.02676248430281314
power_2to1,power_asym,0.6,1.0,EAS,0,auto,29,0.9112923181793148,0.9408312044861532,0.02953888630683843
power_2to1,power_asym,0.6,1.0,EAS,0,auto,3,0.9110528747571777,0.9448341108801868,0.033781236123009095
power_2to1,power_asym,0.6,1.0,EAS,0,auto,30,0.9082124159645917,0.9379216828369586,0.02970926687236697
power_2to1,power_asym,0.6,1.0,EAS,0,auto,4,0.9166927256271585,0.9405039886843336,0.02381126305717507
power_2to1,power_asym,0.6,1.0,EAS,0,auto,5,0.9137983610500783,0.9465245712626132,0.03272621021253497
power_2to1,power_asym,0.6,1.0,EAS,0,auto,6,0.91372474617699,0.9393963717428302,0.02567162556584024
power_2to1,power_asym,0.6,1.0,EAS,0,auto,7,0.9233064216683832,0.9436969469442191,0.020390525275835958
power_2to1,power_asym,0.6,1.0,EAS,0,auto,8,0.9159479164388282,0.9453160296717167,0.02936811323288846
power_2to1,power_asym,0.6,1.0,EAS,0,auto,9,0.9170219079974244,0.9447986991147743,0.027776791117349875
power_2to1,power_asym,0.6,1.0,EAS,1,auto,1,0.8887035116922877,0.910309857339533,0.021606345647245284
power_2to1,power_asym,0.6,1.0,EAS,1,auto,10,0.9039391118468624,0.9287605078998099,0.02482139605294753
power_2to1,power_asym,0.6,1.0,EAS,1,auto,11,0.8992840479374543,0.9228137951063982,0.02352974716894385
power_2to1,power_asym,0.6,1.0,EAS,1,auto,12,0.9010104444149343,0.9333226008517066,0.03231215643677232
power_2to1,power_asym,0.6,1.0,EAS,1,auto,13,0.8949361085215799,0.9257566683862104,0.030820559864630503
power_2to1,power_asym,0.6,1.0,EAS,1,auto,14,0.9079587704471592,0.9355894038337121,0.027630633386552916
power_2to1,power_asym,0.6,1.0,EAS,1,auto,15,0.8837547117510132,0.9149768089975105,0.031222097246497382
power_2to1,power_asym,0.6,1.0,EAS,1,auto,16,0.9020215204289409,0.925414936590855,0.02339341616191415
power_2to1,power_asym,0.6,1.0,EAS,1,auto,17,0.9112329540749968,0.9380613946724997,0.02682844059750289
power_2to1,power_asym,0.6,1.0,EAS,1,auto,18,0.8954590327330867,0.922837756007324,0.027378723274237293
power_2to1,power_asym,0.6,1.0,EAS,1,auto,19,0.9004737783054341,0.9360864854310662,0.03561270712563214
power_2to1,power_asym,0.6,1.0,EAS,1,auto,2,0.9106565718194881,0.9330617234324955,0.02240515161300738
power_2to1,power_asym,0.6,1.0,EAS,1,auto,20,0.8962478534693739,0.9263496273172623,0.03010177384788848
power_2to1,power_asym,0.6,1.0,EAS,1,auto,21,0.9033048254182938,0.9332382158087039,0.029933390390410097
power_2to1,power_asym,0.6,1.0,EAS,1,auto,22,0.9007657935158594,0.9236608078962224,0.02289501438036301
power_2to1,power_asym,0.6,1.0,EAS,1,auto,23,0.8981887689426996,0.9334333572569422,0.0352445883142426
power_2to1,power_asym,0.6,1.0,EAS,1,auto,24,0.8890347211198062,0.9106740299515311,0.021639308831724935
power_2to1,power_asym,0.6,1.0,EAS,1,auto,25,0.9041594791366102,0.9259188334377071,0.021759354301096878
power_2to1,power_asym,0.6,1.0,EAS,1,auto,26,0.8855831777064513,0.9144199723086912,0.028836794602239868
power_2to1,power_asym,0.6,1.0,EAS,1,auto,27,0.9039257125516641,0.9154003858208506,0.011474673269186497
power_2to1,power_asym,0.6,1.0,EAS,1,auto,28,0.9001250554953586,0.9426176985370688,0.04249264304171019
power_2to1,power_asym,0.6,1.0,EAS,1,auto,29,0.8938375561204643,0.9209547155677879,0.027117159447323513
power_2to1,power_asym,0.6,1.0,EAS,1,auto,3,0.8941519042182484,0.9162976855394239,0.022145781321175506
power_2to1,power_asym,0.6,1.0,EAS,1,auto,30,0.8934761836939189,0.9261016190723468,0.03262543537842788
power_2to1,power_asym,0.6,1.0,EAS,1,auto,4,0.902046186009803,0.9288568596691409,0.02681067365933787
power_2to1,power_asym,0.6,1.0,EAS,1,auto,5,0.9092594118785524,0.9231314501247294,0.013872038246176999
power_2to1,power_asym,0.6,1.0,EAS,1,auto,6,0.8983005408207684,0.9252785845191704,0.026978043698402066
power_2to1,power_asym,0.6,1.0,EAS,1,auto,7,0.9102320371841062,0.9322632806521589,0.02203124346805274
power_2to1,power_asym,0.6,1.0,EAS,1,auto,8,0.9119378851812969,0.9300582091410248,0.018120323959727846
power_2to1,power_asym,0.6,1.0,EAS,1,auto,9,0.9016976739849392,0.9318853243402786,0.030187650355339435
power_2to1,power_asym,0.6,1.0,EUR,0,auto,1,0.9084064019334399,0.9323856097107073,0.023979207777267364
power_2to1,power_asym,0.6,1.0,EUR,0,auto,10,0.9088922841446869,0.9314091448992449,0.022516860754557944
power_2to1,power_asym,0.6,1.0,EUR,0,auto,11,0.9141160246635992,0.9332508089803213,0.01913478431672211
power_2to1,power_asym,0.6,1.0,EUR,0,auto,12,0.9108235739560097,0.9353088054644235,0.024485231508413863
power_2to1,power_asym,0.6,1.0,EUR,0,auto,13,0.9016956048831164,0.9301056425419587,0.028410037658842313
power_2to1,power_asym,0.6,1.0,EUR,0,auto,14,0.9015874349325604,0.9307171391288681,0.02912970419630767
power_2to1,power_asym,0.6,1.0,EUR,0,auto,15,0.9105504593179713,0.9410862537745096,0.030535794456538312
power_2to1,power_asym,0.6,1.0,EUR,0,auto,16,0.91086592848511,0.9421416596863578,0.031275731201247714
power_2to1,power_asym,0.6,1.0,EUR,0,auto,17,0.9133754011412111,0.9455337289111838,0.03215832776997274
power_2to1,power_asym,0.6,1.0,EUR,0,auto,18,0.9062972114723137,0.9256808875602681,0.019383676087954438
power_2to1,power_asym,0.6,1.0,EUR,0,auto,19,0.9079856611514119,0.9354361744063832,0.027450513254971276
power_2to1,power_asym,0.6,1.0,EUR,0,auto,2,0.9195885270686761,0.9429797335323962,0.02339120646372006
power_2to1,power_asym,0.6,1.0,EUR,0,auto,20,0.9207464624294918,0.9493670566481722,0.028620594218680462
power_2to1,power_asym,0.6,1.0,EUR,0,auto,21,0.9028966587977919,0.9345954654884485,0.03169880669065661
power_2to1,power_asym,0.6,1.0,EUR,0,auto,22,0.9161573251815938,0.938858461530325,0.022701136348731277
power_2to1,power_asym,0.6,1.0,EUR,0,auto,23,0.911100613273632,0.93708840114164,0.02598778786800804
power_2to1,power_asym,0.6,1.0,EUR,0,auto,24,0.9066789809380915,0.9349751292210916,0.02829614828300009
power_2to1,power_asym,0.6,1.0,EUR,0,auto,25,0.9042019104228152,0.9343052411446016,0.030103330721786392
power_2to1,power_asym,0.6,1.0,EUR,0,auto,26,0.9032679725792849,0.9288545213485935,0.025586548769308548
power_2to1,power_asym,0.6,1.0,EUR,0,auto,27,0.9106867507295497,0.9391106725619891,0.02842392183243936
